locality_token,species_latin_name,species_common_name,project_accessions,source_family,source_releases,record_modalities,review_strengths,provenance_qualities,original_location_text,locality,political_entity,latitude,longitude,latitude_text,longitude_text,coordinate_confidence,chronology_text,time_start_bp,time_end_bp,time_mean_bp,dating_basis,chronology_evidence_class,chronology_precision_posture,nordic_inclusion,nordic_inclusion_reason,interpretation_note
equus_caballus:locality:prjeb31613:tepehasanlu:iran,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Tepe Hasanlu,Tepe Hasanlu,Iran,37.004486,45.458817,37.004486,45.458817000000003,exact,2287-2930 BP,2287,2930,2608,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:tumeski:russia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Tumeski,Tumeski,Russia,66.93333333,131.9166667,66.933333329999996,131.91666670000001,exact,192 BP,192,192,192,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:uppsala:sweden,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Uppsala,Uppsala,Sweden,59.861,17.639,59.860999999999997,17.638999999999999,exact,1217-1417 BP,1217,1417,1317,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,true,This locality falls inside the Nordic publication footprint through direct Sweden sample evidence.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:uushgiinuvur:mongolia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Uushgiin Uvur,Uushgiin Uvur,Mongolia,49.6561667,99.9122056,49.6561667,99.912205599999993,exact,3039-3130 BP,3039,3130,3084,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:vermandruedegaulle:france,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,"Vermand, rue De Gaulle","Vermand, rue De Gaulle",France,49.87749,3.145772,49.877490000000002,3.145772,exact,1717-1767 BP,1717,1767,1742,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:vicerrectorado:spain,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Vicerrectorado,Vicerrectorado,Spain,43.0092829,-7.5592897,43.009282900000002,-7.5592896999999999,exact,1617-1817 BP,1617,1817,1717,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:whitehallromanvilla:unitedkingdom,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Whitehall Roman Villa,Whitehall Roman Villa,United Kingdom,52.2260364,-1.0568535,52.226036399999998,-1.0568534999999999,exact,1617-1717 BP,1617,1717,1667,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:witterplace:unitedkingdom,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Witter Place,Witter Place,United Kingdom,53.193018,-2.882844,53.193018000000002,-2.882844,exact,117-317 BP,117,317,217,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:yenikapi:turkey,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Yenikapi,Yenikapi,Turkey,41.00521,28.95172,41.005209999999998,28.951720000000002,exact,1156-1730 BP,1156,1730,1443,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:yerqorqan:uzbekistan,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Yerqorqan,Yerqorqan,Uzbekistan,38.867278,65.800161,38.867277999999999,65.800161000000003,exact,2853 BP,2853,2853,2853,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:zhanaturmus:kazakhstan,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Zhanaturmus,Zhanaturmus,Kazakhstan,43.1836111,76.7797222,43.1836111,76.779722199999995,exact,1143 BP,1143,1143,1143,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:acemhoyuk:turkey,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Acemhoyuk,Acemhoyuk,Turkey,38.411227,33.835694,38.411227,33.835694,exact,2240-4075 BP,2240,4075,3158,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:adrhyk:turkey,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Çadır Höyük,Çadır Höyük,Turkey,39.676776,35.1436,39.676776,35.1436,exact,2935-6482 BP,2935,6482,4708,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:aleksandrovskoeiv:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Aleksandrovskoe IV,Aleksandrovskoe IV,Russia,53.974236,74.884425,53.974236,74.884425,exact,4703-4740 BP,4703,4740,4722,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:algay:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Algay,Algay,Russia,50.156028,48.526306,50.156028,48.526306,exact,7356 BP,7356,7356,7356,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:althiburos:tunisia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Althiburos,Althiburos,Tunisia,35.873429,8.78621,35.873429,8.78621,exact,2531-2610 BP,2531,2610,2570,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:arzhani:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Arzhan-I,Arzhan-I,Russia,52.066389,93.5225,52.066389,93.5225,exact,2531-2804 BP,2531,2804,2668,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:arzhanii:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Arzhan-II,Arzhan-II,Russia,52.066389,93.5225,52.066389,93.5225,exact,2600 BP,2600,2600,2600,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:ashchisu:kazakhstan,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Ashchisu,Ashchisu,Kazakhstan,49.916667,74.216667,49.916667,74.216667,exact,3704 BP,3704,3704,3704,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:asva:estonia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Asva,Asva,Estonia,58.410926,23.016137,58.410926,23.016137,exact,2609-2611 BP,2609,2611,2610,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:aygurskiy2:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Aygurskiy 2,Aygurskiy 2,Russia,45.69,43.262,45.69,43.262,exact,5400 BP,5400,5400,5400,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:badpirawarth:austria,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Bad Pirawarth,Bad Pirawarth,Austria,48.451361,16.599992,48.451361,16.599992,exact,2535 BP,2535,2535,2535,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:belkaragay:kazakhstan,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Belkaragay,Belkaragay,Kazakhstan,51.52,62.55,51.52,62.55,exact,4962-5100 BP,4962,5100,5031,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:bestamak:kazakhstan,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Bestamak,Bestamak,Kazakhstan,51.575646,64.724468,51.575646,64.724468,exact,2611-5082 BP,2611,5082,3846,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:bezno:czechrepublic,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Březno,Březno,Czech Republic,50.35784,13.74354,50.35784,13.74354,exact,3191 BP,3191,3191,3191,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:bijkev:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Bijke-V,Bijke-V,Russia,51.164483,86.139367,51.164483,86.139367,exact,2575 BP,2575,2575,2575,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:bolshekaraganskii:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Bol'shekaraganskii,Bol'shekaraganskii,Russia,52.65,59.566667,52.65,59.566667,exact,3765-3901 BP,3765,3901,3833,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:borly4:kazakhstan,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Borly 4,Borly 4,Kazakhstan,51.824694,77.945111,51.824694,77.945111,exact,4909-4911 BP,4909,4911,4910,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:borly:kazakhstan,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Borly,Borly,Kazakhstan,51.826192,77.948253,51.826192,77.948253,exact,6240-6586 BP,6240,6586,6413,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:borshoroonii:mongolia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Bor Shoroonii,Bor Shoroonii,Mongolia,46.4,100.68,46.4,100.68,exact,2608 BP,2608,2608,2608,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:botai:kazakhstan,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Botai,Botai,Kazakhstan,53.303942,67.645786,53.303942,67.645786,exact,5132-5278 BP,5132,5278,5205,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:burgast:mongolia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Burgast,Burgast,Mongolia,49.830833,89.99,49.830833,89.99,exact,3018 BP,3018,3018,3018,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:burialmoundatberezovayamountain:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Burial mound at Berezovaya mountain,Burial mound at Berezovaya mountain,Russia,52.429072,55.227878,52.429072,55.227878,exact,3799 BP,3799,3799,3799,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:chalkhill:unitedkingdom,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Chalk Hill,Chalk Hill,United Kingdom,51.330592,1.389657,51.330592,1.389657,exact,2424-2815 BP,2424,2815,2620,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:chingeteyi:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Chinge-Tey-I,Chinge-Tey-I,Russia,52.067083,93.464806,52.067083,93.464806,exact,2760 BP,2760,2760,2760,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:choburaki:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Choburak-I,Choburak-I,Russia,51.173733,86.113083,51.173733,86.113083,exact,2575 BP,2575,2575,2575,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:covafosca:spain,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Cova Fosca,Cova Fosca,Spain,40.42019,0.12547,40.42019,0.12547,exact,7130 BP,7130,7130,7130,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:cscioarele:romania,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Căscioarele,Căscioarele,Romania,44.12731,26.4696,44.12731,26.4696,exact,5745-6259 BP,5745,6259,6002,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:divnogorye9:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Divnogor'ye 9,Divnogor'ye 9,Russia,50.963242,39.29496,50.963242,39.29496,exact,17009 BP,17009,17009,17009,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:elsvilars:spain,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Els Vilars,Els Vilars,Spain,41.57,0.95,41.57,0.95,exact,2425-2688 BP,2425,2688,2556,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:elturuuelo:spain,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,El Turuñuelo,El Turuñuelo,Spain,38.949334,6.064916,38.949334,6.064916,exact,2538 BP,2538,2538,2538,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:ernvl:czechrepublic,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Černý Vůl,Černý Vůl,Czech Republic,50.14943,14.33203,50.14943,14.33203,exact,2737 BP,2737,2737,2737,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:etiolles:france,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Etiolles,Etiolles,France,48.63324,2.465916,48.63324,2.465916,exact,15558-15765 BP,15558,15765,15662,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:gangatsagaanereg:mongolia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Ganga-Tsagaan Ereg,Ganga-Tsagaan Ereg,Mongolia,49.572897,103.251933,49.572897,103.251933,exact,2725 BP,2725,2725,2725,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:ginnerup:denmark,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Ginnerup,Ginnerup,Denmark,56.41134,10.74481,56.41134,10.74481,exact,4944-4961 BP,4944,4961,4952,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,true,This locality falls inside the Nordic publication footprint through direct Denmark sample evidence.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:gordinestiii:moldova,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Gordinesti II,Gordinesti II,Moldova,48.159923,27.169232,48.159923,27.169232,exact,4013 BP,4013,4013,4013,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:halvai:kazakhstan,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Halvai,Halvai,Kazakhstan,52.843,62.9029,52.843,62.9029,exact,3806 BP,3806,3806,3806,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:hohlersteinbeischwabthal:germany,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Hohler Stein bei Schwabthal,Hohler Stein bei Schwabthal,Germany,50.06053,11.104783,50.06053,11.104783,exact,4626-4669 BP,4626,4669,4648,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:holubice:czechrepublic,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Holubice,Holubice,Czech Republic,50.20132,14.29183,50.20132,14.29183,exact,3987 BP,3987,3987,3987,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:hyenaslair:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Hyena's Lair,Hyena's Lair,Russia,51.17025,82.967972,51.17025,82.967972,exact,49900-52200 BP,49900,52200,51050,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:iguedugral:france,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Igue du Gral,Igue du Gral,France,44.499039,1.692232,44.499039,1.692232,exact,18051-23605 BP,18051,23605,20828,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:kamennyiambar5:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Kamennyi Ambar 5,Kamennyi Ambar 5,Russia,52.833333,60.366667,52.833333,60.366667,exact,3795-3904 BP,3795,3904,3850,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:kaposjlakvrdomb:hungary,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Kaposújlak-Várdomb,Kaposújlak-Várdomb,Hungary,46.362,17.731,46.362,17.731,exact,4408 BP,4408,4408,4408,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:kazimierzawielka6:poland,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Kazimierza Wielka 6,Kazimierza Wielka 6,Poland,50.2741,20.4654,50.2741,20.4654,exact,3430-3500 BP,3430,3500,3465,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:kent:kazakhstan,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Kent,Kent,Kazakhstan,49.202561,75.940728,49.202561,75.940728,exact,3413-3444 BP,3413,3444,3428,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:kentscavern:unitedkingdom,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Kents cavern,Kents cavern,United Kingdom,50.467709,3.502667,50.467709,3.502667,exact,14616 BP,14616,14616,14616,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
