species_latin_name,species_common_name,project_accession,repo_stable_sample_id,preferred_sample_label,sample_basis,sample_evidence_status,sample_identity_resolution,sample_ambiguity_note,chronology_text,chronology_strength,chronology_provenance_path,chronology_provenance_kind,chronology_provenance_locator,chronology_provenance_text,chronology_normalization_status,time_start_bp,time_end_bp,time_mean_bp,dating_basis,chronology_conflict_note,review_note
Ovis aries,sheep,PRJEB36540,prjeb36540:tep1639,TEP1639,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6800-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row132,120 | Tepecik-Çiftlik Höyük | TEP1639 | -/16K/173C(173) | 6800-6600 BCE | N/A | N/A,normalized_interval,8549,8749,8649,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep1640,TEP1640,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6800-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row133,121 | Tepecik-Çiftlik Höyük | TEP1640 | -/16K/173C(173) | 6800-6600 BCE | N/A | N/A,normalized_interval,8549,8749,8649,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep1641,TEP1641,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6800-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row134,122 | Tepecik-Çiftlik Höyük | TEP1641 | -/16K/173C(173) | 6800-6600 BCE | N/A | N/A,normalized_interval,8549,8749,8649,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep1642,TEP1642,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6800-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row135,123 | Tepecik-Çiftlik Höyük | TEP1642 | -/16K/173C(173) | 6800-6600 BCE | N/A | N/A,normalized_interval,8549,8749,8649,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep1653,TEP1653,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6800-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row136,124 | Tepecik-Çiftlik Höyük | TEP1653 | -/16K/173C(173) | 6800-6600 BCE | N/A | N/A,normalized_interval,8549,8749,8649,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep1654,TEP1654,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6800-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row137,125 | Tepecik-Çiftlik Höyük | TEP1654 | -/16K/173C(173) | 6800-6600 BCE | N/A | N/A,normalized_interval,8549,8749,8649,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep1659,TEP1659,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6800-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row138,126 | Tepecik-Çiftlik Höyük | TEP1659 | -/16K/173C(173) | 6800-6600 BCE | N/A | N/A,normalized_interval,8549,8749,8649,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep1661,TEP1661,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6300-6100 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row139,127 | Tepecik-Çiftlik Höyük | TEP1661 | -/16I/117C(117) | 6300-6100 BCE | N/A | N/A,normalized_interval,8049,8249,8149,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep16_depo,TEP16_depo,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6800-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row51,43 | Tepecik-Çiftlik Höyük | TEP16_depo | -/16K/245C | 6800-6600 BCE | 2 | E,normalized_interval,8549,8749,8649,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep17,TEP17,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6000-5800 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx || data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_2.xlsx,supplementary_spreadsheet_row,Sheet1!row23 || Sheet1!row13,21 | Tepecik-Çiftlik Höyük | TEP17 | 17/15K/111C | 6000-5800 BCE | 2 | B || 10 | Tepecik-Çiftlik Höyük | tps017 | TEP17 | 17/15K/111C | 13077456 | 91095 | 8.1700000000000002E-3 | 96.6 | 3.1570000000000001E-3 | 0.81089999999999995,normalized_interval,7749,7949,7849,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep17_depo,TEP17_depo,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6500-5800 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row126,114 | Tepecik-Çiftlik Höyük | TEP17_depo | -/16K/247C | 6500-5800 BCE | N/A | N/A,normalized_interval,7749,8449,8099,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep18_depo,TEP18_depo,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6500-5800 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row127,115 | Tepecik-Çiftlik Höyük | TEP18_depo | -/16K/254C | 6500-5800 BCE | N/A | N/A,normalized_interval,7749,8449,8099,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep19_depo,TEP19_depo,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6500-5800 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row128,116 | Tepecik-Çiftlik Höyük | TEP19_depo | -/16K/246C | 6500-5800 BCE | N/A | N/A,normalized_interval,7749,8449,8099,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep1_depo,TEP1_depo,supplementary_table_sample_label_anchor,direct_table_extracted,final,,7500-7000 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row119,107 | Tepecik-Çiftlik Höyük | TEP1_depo | 780/16K/326 | 7500-7000 BCE | N/A | N/A,normalized_interval,8949,9449,9199,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep20,TEP20,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6000-5800 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx || data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_2.xlsx,supplementary_spreadsheet_row,Sheet1!row19 || Sheet1!row14,17 | Tepecik-Çiftlik Höyük | TEP20 | 20/15K/109C | 6000-5800 BCE | 2 | B || 11 | Tepecik-Çiftlik Höyük | tps020 | TEP20 | 20/15K/109C | 18068470 | 10319 | 6.8000000000000005E-4 | 81.900000000000006 | 2.8200000000000002E-4 | 2.8799999999999999E-2,normalized_interval,7749,7949,7849,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep20_depo,TEP20_depo,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6500-5800 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row129,117 | Tepecik-Çiftlik Höyük | TEP20_depo | -/16K/246C | 6500-5800 BCE | N/A | N/A,normalized_interval,7749,8449,8099,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep2_depo,TEP2_depo,supplementary_table_sample_label_anchor,direct_table_extracted,final,,7500-7000 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row120,108 | Tepecik-Çiftlik Höyük | TEP2_depo | 779/16K/325 | 7500-7000 BCE | N/A | N/A,normalized_interval,8949,9449,9199,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep4,TEP4,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6000-5800 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row24,22 | Tepecik-Çiftlik Höyük | TEP4 | 4/15K/100C | 6000-5800 BCE | 2 | B,normalized_interval,7749,7949,7849,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep41,TEP41,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6000-5800 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row20,18 | Tepecik-Çiftlik Höyük | TEP41 | 41/15K/122C | 6000-5800 BCE | 3 | B,normalized_interval,7749,7949,7849,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep43,TEP43,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6000-5800 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row33,29 | Tepecik-Çiftlik Höyük | TEP43 | 43/15J/87C | 6000-5800 BCE | 3 | B,normalized_interval,7749,7949,7849,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep45,TEP45,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6000-5800 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row35,31 | Tepecik-Çiftlik Höyük | TEP45 | 45/15K/119C | 6000-5800 BCE | 2 | B,normalized_interval,7749,7949,7849,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep46,TEP46,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6000-5800 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx || data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_2.xlsx,supplementary_spreadsheet_row,Sheet1!row36 || Sheet1!row15,32 | Tepecik-Çiftlik Höyük | TEP46 | 46/15K/119C | 6000-5800 BCE | 2 | B || 12 | Tepecik-Çiftlik Höyük | tps046 | TEP46 | 46/15K/119C | 11910234 | 936 | 1.8000000000000001E-4 | 85.7 | 2.9E-5 | 0,normalized_interval,7749,7949,7849,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep48,TEP48,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6000-5800 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row28,26 | Tepecik-Çiftlik Höyük | TEP48 | 48/15K/65C | 6000-5800 BCE | 1 | E,normalized_interval,7749,7949,7849,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep48_2014,TEP48_2014,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6800-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row52,44 | Tepecik-Çiftlik Höyük | TEP48_2014 | 1345/17K/280C | 6800-6600 BCE | 2 | B,normalized_interval,8549,8749,8649,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep49,TEP49,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6000-5800 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row25,23 | Tepecik-Çiftlik Höyük | TEP49 | 49/15K/65C | 6000-5800 BCE | 2 | B,normalized_interval,7749,7949,7849,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep4_depo,TEP4_depo,supplementary_table_sample_label_anchor,direct_table_extracted,final,,7100-6900 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row32,28 | Tepecik-Çiftlik Höyük | TEP4_depo | 779/16K/325 | 7100-6900 BCE | 3 | B,normalized_interval,8849,9049,8949,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep5,TEP5,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6000-5800 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row34,30 | Tepecik-Çiftlik Höyük | TEP5 | 5/15J/57C | 6000-5800 BCE | 1 | B,normalized_interval,7749,7949,7849,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep50,TEP50,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6000-5800 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row21,19 | Tepecik-Çiftlik Höyük | TEP50 | 50/15K/89C | 6000-5800 BCE | 2 | B,normalized_interval,7749,7949,7849,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep52,TEP52,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6700-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row37,33 | Tepecik-Çiftlik Höyük | TEP52 | 52/16K/247C | 6700-6600 BCE | 2 | B,normalized_interval,8549,8649,8599,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep53,TEP53,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6700-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row38,34 | Tepecik-Çiftlik Höyük | TEP53 | 53/16K/245C | 6700-6600 BCE | 3 | B,normalized_interval,8549,8649,8599,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep54,TEP54,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6700-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row39,35 | Tepecik-Çiftlik Höyük | TEP54 | 54/16K/253C | 6700-6600 BCE | 3 | B,normalized_interval,8549,8649,8599,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep55,TEP55,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6700-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row40,36 | Tepecik-Çiftlik Höyük | TEP55 | 55/16K/263C | 6700-6600 BCE | 3 | E,normalized_interval,8549,8649,8599,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep56,TEP56,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6700-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row41,37 | Tepecik-Çiftlik Höyük | TEP56 | 56/16K/265C | 6700-6600 BCE | 2 | E,normalized_interval,8549,8649,8599,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep57,TEP57,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6700-6000 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row42,38 | Tepecik-Çiftlik Höyük | TEP57 | 57/16K/265C | 6700-6000 BCE | 3 | B,normalized_interval,7949,8649,8299,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep57_2014,TEP57_2014,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6700-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row53,45 | Tepecik-Çiftlik Höyük | TEP57_2014 | 1353/16K/173C | 6700-6600 BCE | 2 | B,normalized_interval,8549,8649,8599,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep58,TEP58,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6645-6505 cal BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row43,39 | Tepecik-Çiftlik Höyük | TEP58 | 58/16K/265C | 6645-6505 cal BCE | 2 | B,normalized_interval,8454,8594,8524,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep59,TEP59,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6700 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row117,105 | Tepecik-Çiftlik Höyük | TEP59 | 59/16K/267C | 6700 BCE | N/A | N/A,normalized_point,8649,8649,8649,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep5_depo,TEP5_depo,supplementary_table_sample_label_anchor,direct_table_extracted,final,,7500-7000 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row121,109 | Tepecik-Çiftlik Höyük | TEP5_depo | 780/16K/326 | 7500-7000 BCE | N/A | N/A,normalized_interval,8949,9449,9199,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep60,TEP60,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6700-6000 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx || data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_2.xlsx,supplementary_spreadsheet_row,Sheet1!row68 || Sheet1!row16,58 | Tepecik-Çiftlik Höyük | TEP60 | 60/16K/267C | 6700-6000 BCE | 3 | B || 13 | Tepecik-Çiftlik Höyük | tps060 | TEP60 | 60/16K/267C | 17667489 | 6082 | 6.4999999999999997E-4 | 101.4 | 2.1699999999999999E-4 | 9.69E-2,normalized_interval,7949,8649,8299,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep60_2014,TEP60_2014,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6700-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row54,46 | Tepecik-Çiftlik Höyük | TEP60_2014 | 1356/16K/250C | 6700-6600 BCE | 2 | B,normalized_interval,8549,8649,8599,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
