site_id,site_name,country,projection_status,projection_exclusion_reason,comparability_posture,temporal_window_label,summary_label,dataset_count,collection_unit_count,sample_count,compact_chronology_row_count,bp_context_posture,source_bp_labelled_age_range_count,calendar_comparable_bp_system_age_range_count,all_age_range_count,source_bp_labelled_age_range_units,calendar_comparable_bp_system_age_range_units,all_age_range_units,comparison_note
3370,Ran Viken,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,141,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
26218,Reiersdalvann,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,92,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28457,Reinskaret bog,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,30,0,calendar_comparable_system_context_only,1,1,1,"[""Calendar years BP""]","[""Calendar years BP""]","[""Calendar years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28858,Rogberga,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,44,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3388,Rukatunturi,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,18,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3389,Ryönänsuo,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,73,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3372,Råttuvarri,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,32,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
26127,Råtåsj¢en,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,68,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
25895,Rönneholms Mosse,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),2,2,32,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
13396,Sandvikvatn,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,45,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28890,Siggaboda,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,91,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3412,Siikasuo,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,59,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3414,Sipola,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,19,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3419,Skvarran,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,31,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3435,Spjällsjön,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,39,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28873,Stavsåkra,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,77,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28885,Stobydeltat,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,84,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28864,Stor-flen,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,84,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28874,Storasjö,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),2,1,154,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
26124,Storsandvatnet,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,82,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28854,Storsnasen,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,74,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
13335,Styggtjärnen,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,78,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3451,Suovalampi,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,34,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
33292,Svanåvatnet,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,82,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
26125,Svartvatnet,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,75,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3455,Syrjälänsuo,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,81,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3400,Särkikangas,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,24,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
26126,Tiåvatnet,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,89,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3472,Toppeladugärd,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,40,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28074,Toskaljarvi,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,161,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
13390,Trettetjørn,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,53,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3475,Trollvatnet,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,34,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28863,Trygåsen (II),Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,46,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28857,Trälhultet,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,40,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3479,Tullerinsuo,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,60,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28813,Uddared,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,71,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3365,Vasikkasuo,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),2,2,112,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
13392,Vestre Øykjamyrtjørn,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,99,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3493,Vingölen,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,32,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
26117,Vuoskkujávri,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,67,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28888,Värsjö Utmark,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,39,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28852,Västragylet,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,43,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3513,Ylimysneva,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,51,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3470,Åkerhultagöl [Tomtabaken],Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,43,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
2986,Åsbotorpsjön,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,35,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28886,Östra Ringarp,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,57,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28862,Övre myren från Skallskog,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,28,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
26212,Øygardstjønn,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,55,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
2961,Aborregöl,Sweden,governed_country_projection,,unresolved,Unresolved time window,Unresolved time semantics,1,1,20,0,no_age_range_context,0,0,0,[],[],[],Neotoma did not publish site age-range context for this compact point; sample-owned chronology remains available only where relational claims support it.
2987,Atteköps Mosse,Sweden,governed_country_projection,,unresolved,Unresolved time window,Unresolved time semantics,1,1,27,0,no_age_range_context,0,0,0,[],[],[],Neotoma did not publish site age-range context for this compact point; sample-owned chronology remains available only where relational claims support it.
14054,Bergsjön,Sweden,governed_country_projection,,unresolved,Unresolved time window,Unresolved time semantics,1,1,16,0,no_age_range_context,0,0,0,[],[],[],Neotoma did not publish site age-range context for this compact point; sample-owned chronology remains available only where relational claims support it.
3018,Bjärsjon,Sweden,governed_country_projection,,unresolved,Unresolved time window,Unresolved time semantics,1,1,50,0,no_age_range_context,0,0,0,[],[],[],Neotoma did not publish site age-range context for this compact point; sample-owned chronology remains available only where relational claims support it.
3019,Björkeröds Mosse,Sweden,governed_country_projection,,unresolved,Unresolved time window,Unresolved time semantics,1,1,35,0,no_age_range_context,0,0,0,[],[],[],Neotoma did not publish site age-range context for this compact point; sample-owned chronology remains available only where relational claims support it.
3025,Blomoy,UNASSIGNED,excluded_from_governed_country_projection,country_assignment_not_accepted,unresolved,,,1,1,18,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",
3081,Deromesjön,Sweden,governed_country_projection,,unresolved,Unresolved time window,Unresolved time semantics,1,1,32,0,no_age_range_context,0,0,0,[],[],[],Neotoma did not publish site age-range context for this compact point; sample-owned chronology remains available only where relational claims support it.
28409,Djupdalsbekken,Norway,governed_country_projection,,unresolved,Unresolved time window,Unresolved time semantics,1,1,6,0,no_age_range_context,0,0,0,[],[],[],Neotoma did not publish site age-range context for this compact point; sample-owned chronology remains available only where relational claims support it.
700,Domsvatnet,UNASSIGNED,excluded_from_governed_country_projection,country_assignment_not_accepted,unresolved,,,1,1,37,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",
27349,Harreskov,Denmark,governed_country_projection,,unresolved,Unresolved time window,Unresolved time semantics,1,1,38,0,no_age_range_context,0,0,0,[],[],[],Neotoma did not publish site age-range context for this compact point; sample-owned chronology remains available only where relational claims support it.
23293,Hollerup,Denmark,governed_country_projection,,unresolved,Unresolved time window,Unresolved time semantics,1,1,66,0,no_age_range_context,0,0,0,[],[],[],Neotoma did not publish site age-range context for this compact point; sample-owned chronology remains available only where relational claims support it.
3138,Håkulls Mosse,UNASSIGNED,excluded_from_governed_country_projection,country_assignment_not_accepted,unresolved,,,1,1,71,0,noncomparable_bp_system_context_only,1,0,1,"[""Radiocarbon years BP""]",[],"[""Radiocarbon years BP""]",
3207,Krontjärnen,Sweden,governed_country_projection,,unresolved,Unresolved time window,Unresolved time semantics,1,1,65,0,no_age_range_context,0,0,0,[],[],[],Neotoma did not publish site age-range context for this compact point; sample-owned chronology remains available only where relational claims support it.
28411,Lake Ristjønna,Norway,governed_country_projection,,unresolved,Unresolved time window,Unresolved time semantics,1,1,60,0,no_age_range_context,0,0,0,[],[],[],Neotoma did not publish site age-range context for this compact point; sample-owned chronology remains available only where relational claims support it.
3221,Lalaxkärret,UNASSIGNED,excluded_from_governed_country_projection,country_assignment_not_accepted,unresolved,,,1,1,28,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",
3237,Lilla Sjö,Sweden,governed_country_projection,,unresolved,Unresolved time window,Unresolved time semantics,1,1,12,0,no_age_range_context,0,0,0,[],[],[],Neotoma did not publish site age-range context for this compact point; sample-owned chronology remains available only where relational claims support it.
3288,M. Lommesjön,Sweden,governed_country_projection,,unresolved,Unresolved time window,Unresolved time semantics,1,1,20,0,no_age_range_context,0,0,0,[],[],[],Neotoma did not publish site age-range context for this compact point; sample-owned chronology remains available only where relational claims support it.
3287,Mjällsjön,Sweden,governed_country_projection,,unresolved,Unresolved time window,Unresolved time semantics,1,1,16,0,no_age_range_context,0,0,0,[],[],[],Neotoma did not publish site age-range context for this compact point; sample-owned chronology remains available only where relational claims support it.
3311,Nedre Draketjärn,UNASSIGNED,excluded_from_governed_country_projection,country_assignment_not_accepted,unresolved,,,1,1,11,0,no_age_range_context,0,0,0,[],[],[],
3326,Odensjön,Sweden,governed_country_projection,,unresolved,Unresolved time window,Unresolved time semantics,1,1,24,0,no_age_range_context,0,0,0,[],[],[],Neotoma did not publish site age-range context for this compact point; sample-owned chronology remains available only where relational claims support it.
14455,Sandsjön,Sweden,governed_country_projection,,unresolved,Unresolved time window,Unresolved time semantics,1,1,127,0,no_age_range_context,0,0,0,[],[],[],Neotoma did not publish site age-range context for this compact point; sample-owned chronology remains available only where relational claims support it.
3411,Sigvalde Träsk,Sweden,governed_country_projection,,unresolved,Unresolved time window,Unresolved time semantics,1,1,32,0,no_age_range_context,0,0,0,[],[],[],Neotoma did not publish site age-range context for this compact point; sample-owned chronology remains available only where relational claims support it.
3421,Slatten,Sweden,governed_country_projection,,unresolved,Unresolved time window,Unresolved time semantics,1,1,16,0,no_age_range_context,0,0,0,[],[],[],Neotoma did not publish site age-range context for this compact point; sample-owned chronology remains available only where relational claims support it.
