species_latin_name,species_common_name,project_accession,repo_stable_sample_id,preferred_sample_label,sample_basis,sample_evidence_status,sample_identity_resolution,sample_ambiguity_note,chronology_text,chronology_strength,chronology_provenance_path,chronology_provenance_kind,chronology_provenance_locator,chronology_provenance_text,chronology_normalization_status,time_start_bp,time_end_bp,time_mean_bp,dating_basis,chronology_conflict_note,review_note
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019166,Bateni_Rus16_3350,supplementary_table_sample_label_anchor,direct_table_extracted,final,,3350 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row26,Bateni_Rus16_3350 | CGG_1_019166 | Bronze Age | 3350 | Bateni | 54.623611099999998 | 90.944999999999993 | Russia | horse | male | 367.5581186 | 4.7794422884900003 | 0 | 0 | 0 | 0 | 11.1 | 3065 | 20 | -1401 | -1266 | 95.4 | -1333.5 | -3350.5,normalized_point,3350,3350,3350,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019169,Balagansk_Rus19_2017,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1817-2217 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row22,Balagansk_Rus19_2017 | CGG_1_019169 | Iron Age | 1817-2217 | Balagansk | 47.666666669999998 | 8.85 | Russia | horse | male | 10.414319949999999 | 9.7227053721199996E-3 | 0 | 0 | 0 | 0,normalized_interval,1817,2217,2017,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019185,Oktyabrsky_Rus37_830,supplementary_table_sample_label_anchor,direct_table_extracted,final,,830 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row174,Oktyabrsky_Rus37_830 | CGG_1_019185 | Middle Ages | 830 | Oktyabrsky | 47.966666699999998 | 43.643611100000001 | Russia | horse | male | 199.33702819999999 | 1.28994254594 | 0 | 0 | 0 | 0 | 10 | 870 | 15 | 1154 | 1219 | 95.4 | 1186.5 | -830.5,normalized_point,830,830,830,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019186,Oktyabrsky_Rus38_659,supplementary_table_sample_label_anchor,direct_table_extracted,final,,659 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row175,Oktyabrsky_Rus38_659 | CGG_1_019186 | Middle Ages | 659 | Oktyabrsky | 47.966666699999998 | 43.643611100000001 | Russia | horse | male | 167.10677050000001 | 0.498549317805 | 0 | 0 | 0 | 0 | 9 | 585 | 20 | 1306 | 1411 | 95.4 | 1358.5 | -658.5,normalized_point,659,659,659,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019189,Sayangorsk_Rus41_2677,supplementary_table_sample_label_anchor,direct_table_extracted,final,,2677 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row195,Sayangorsk_Rus41_2677 | CGG_1_019189 | Iron Age | 2677 | Sayangorsk | 53.096618800000002 | 91.416451800000004 | Russia | horse | female | 152.36470940000001 | 1.02864624268 | 0 | 0 | 0 | 0 | 6.8 | 2505 | 20 | -778 | -543 | 95.4 | -660.5 | -2677.5,normalized_point,2677,2677,2677,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019192,MerzlyYar_Rus45_23789,supplementary_table_sample_label_anchor,direct_table_extracted,final,,23789 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row166,MerzlyYar_Rus45_23789 | CGG_1_019192 | Upper Palaeolithic | 23789 | Merzly Yar | 53.363333330000003 | 95.362777780000002 | Russia | horse | male | 356.37759139999997 | 5.3194399948399997 | 0 | 0 | 0 | 0 | 4.5999999999999996 | 19690 | 80 | -22032 | -21512 | 95.4 | -21772 | -23789,normalized_point,23789,23789,23789,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019195,KrasnayaGorka_Rus48_1446,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1446 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row150,KrasnayaGorka_Rus48_1446 | CGG_1_019195 | Middle Ages | 1446 | Krasnaya Gorka | 51.538690000000003 | 94.008849999999995 | Russia | horse | male | 14.40227681 | 0.155351861629 | 0 | 0 | 0 | 0 | 9.9 | 1505 | 15 | 540 | 602 | 95.4 | 571 | -1446,normalized_point,1446,1446,1446,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019246,AugustaRaurica_JG160_1817,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1717-1917 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row19,AugustaRaurica_JG160_1817 | CGG_1_019246 | Roman period | 1717-1917 | Augusta Raurica - Insula 8 | 47.533178200000002 | 7.7220154000000001 | Switzerland | horse | male | 109.3729179 | 2.2482745042499999 | 0 | 0 | 0 | 0,normalized_interval,1717,1917,1817,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019259,Chartres_GVA1_1917,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1917 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row91,"Chartres_GVA1_1917 | CGG_1_019259 | Roman period | 1917 | Chartres, boulevard de la Courtille | 48.442396000000002 | 1.494154 | France | horse | male | 2.4239664470000002 | 8.6959808477099998E-2 | 0 | 0 | 0 | 0",normalized_point,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019262,Chartres_GVA4_1917,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1917 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row100,"Chartres_GVA4_1917 | CGG_1_019262 | Roman period | 1917 | Chartres, boulevard de la Courtille | 48.442396000000002 | 1.494154 | France | horse | male | 73.968903539999999 | 3.26667855596 | 0 | 0 | 0 | 0",normalized_point,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019267,Chartres_GVA9_1917,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1917 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row113,"Chartres_GVA9_1917 | CGG_1_019267 | Roman period | 1917 | Chartres, boulevard de la Courtille | 48.442396000000002 | 1.494154 | France | horse | male | 5.2479928100000004 | 9.4374183476800003E-2 | 0 | 0 | 0 | 0",normalized_point,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019284,Chartres_GVA26_1917,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1917 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row96,"Chartres_GVA26_1917 | CGG_1_019284 | Roman period | 1917 | Chartres, boulevard de la Courtille | 48.442396000000002 | 1.494154 | France | horse | male | 122.6270222 | 5.8569233918999997 | 0 | 0 | 0 | 0",normalized_point,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019286,Chartres_GVA28_1917,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1917 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row97,"Chartres_GVA28_1917 | CGG_1_019286 | Roman period | 1917 | Chartres, boulevard de la Courtille | 48.442396000000002 | 1.494154 | France | horse | male | 8.9580587178000002 | 0.18806594796199999 | 0 | 0 | 0 | 0",normalized_point,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019294,Chartres_GVA36_1917,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1917 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row98,"Chartres_GVA36_1917 | CGG_1_019294 | Roman period | 1917 | Chartres, boulevard de la Courtille | 48.442396000000002 | 1.494154 | France | horse | male | 48.762192929999998 | 1.4924998274200001 | 0 | 0 | 0 | 0",normalized_point,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019301,Chartres_GVA43_1917,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1917 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row101,"Chartres_GVA43_1917 | CGG_1_019301 | Roman period | 1917 | Chartres, boulevard de la Courtille | 48.442396000000002 | 1.494154 | France | horse | female | 95.240862792100003 | 4.7287712775199999 | 0 | 0 | 0 | 0",normalized_point,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019305,Chartres_GVA47_1917,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1917 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row102,"Chartres_GVA47_1917 | CGG_1_019305 | Roman period | 1917 | Chartres, boulevard de la Courtille | 48.442396000000002 | 1.494154 | France | horse | male | 2.96938286399 | 6.44656820396E-2 | 0 | 0 | 0 | 0",normalized_point,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019306,Chartres_GVA48_1917,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1917 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row103,"Chartres_GVA48_1917 | CGG_1_019306 | Roman period | 1917 | Chartres, boulevard de la Courtille | 48.442396000000002 | 1.494154 | France | horse | male | 2.7627920910700001 | 6.7554778432500004E-2 | 0 | 0 | 0 | 0",normalized_point,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019311,Chartres_GVA53_1917,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1917 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row104,"Chartres_GVA53_1917 | CGG_1_019311 | Roman period | 1917 | Chartres, boulevard de la Courtille | 48.442396000000002 | 1.494154 | France | horse | male | 3.4369083279999999 | 6.7791321754400002E-2 | 0 | 0 | 0 | 0",normalized_point,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019314,Chartres_GVA56_1917,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1917 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row105,"Chartres_GVA56_1917 | CGG_1_019314 | Roman period | 1917 | Chartres, boulevard de la Courtille | 48.442396000000002 | 1.494154 | France | horse | male | 74.587837030000003 | 2.7112568457799999 | 0 | 0 | 0 | 0",normalized_point,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019318,Chartres_GVA60_1917,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1917 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row106,"Chartres_GVA60_1917 | CGG_1_019318 | Roman period | 1917 | Chartres, boulevard de la Courtille | 48.442396000000002 | 1.494154 | France | horse | male | 3.830437388 | 9.09484347932E-2 | 0 | 0 | 0 | 0",normalized_point,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019333,Chartres_GVA75_1917,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1917 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row110,"Chartres_GVA75_1917 | CGG_1_019333 | Roman period | 1917 | Chartres, boulevard de la Courtille | 48.442396000000002 | 1.494154 | France | horse | male | 3.3565008989999998 | 7.3521994313200001E-2 | 0 | 0 | 0 | 0",normalized_point,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019339,Chartres_GVA81_1917,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1917 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row112,"Chartres_GVA81_1917 | CGG_1_019339 | Roman period | 1917 | Chartres, boulevard de la Courtille | 48.442396000000002 | 1.494154 | France | horse | female | 110.1515878 | 3.09422154555 | 0 | 0 | 0 | 0",normalized_point,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019369,Chartres_GVA111_1917,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1917 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row92,"Chartres_GVA111_1917 | CGG_1_019369 | Roman period | 1917 | Chartres, boulevard de la Courtille | 48.442396000000002 | 1.494154 | France | horse | female | 3.4198322349999999 | 7.5686194961299996E-2 | 0 | 0 | 0 | 0",normalized_point,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019370,Chartres_GVA112_1917,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1917 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row93,"Chartres_GVA112_1917 | CGG_1_019370 | Roman period | 1917 | Chartres, boulevard de la Courtille | 48.442396000000002 | 1.494154 | France | horse | male | 4.042720192 | 0.10778999650899999 | 0 | 0 | 0 | 0",normalized_point,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019373,Chartres_GVA115_1917,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1917 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row94,"Chartres_GVA115_1917 | CGG_1_019373 | Roman period | 1917 | Chartres, boulevard de la Courtille | 48.442396000000002 | 1.494154 | France | horse | male | 8.6134811259999999 | 0.148630930307 | 0 | 0 | 0 | 0",normalized_point,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019380,Beauvais_GVA122_417,supplementary_table_sample_label_anchor,direct_table_extracted,final,,317-517 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row27,"Beauvais_GVA122_417 | CGG_1_019380 | Early Modern period | 317-517 | Beauvais, la Maladrerie Saint-Lazare | 49.415371 | 2.1013069999999998 | France | horse | male | 46.536069500000004 | 1.3170115072499999 | 0 | 0 | 0 | 0",normalized_interval,317,517,417,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019381,Noyon_GVA123_717,supplementary_table_sample_label_anchor,direct_table_extracted,final,,617-817 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row171,Noyon_GVA123_717 | CGG_1_019381 | Middle Ages | 617-817 | Noyon - Orroire | 49.571362999999998 | 3.0177420000000001 | France | horse | female | 59.106590769999997 | 1.46954959014 | 0 | 0 | 0 | 0,normalized_interval,617,817,717,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019382,Actiparc_GVA124_2143,supplementary_table_sample_label_anchor,direct_table_extracted,final,,2143 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row5,Actiparc_GVA124_2143 | CGG_1_019382 | Iron Age | 2143 | Actiparc | 50.31503 | 2.8217970000000001 | France | horse | male | 94.629478730000002 | 2.2355070504699999 | 0 | 0 | 0 | 0 | 1.3 | 2110 | 20 | -196 | -56 | 95.4 | -126 | -2143,normalized_point,2143,2143,2143,mixed_radiocarbon_and_archaeological_context,,Chronology comes from the recovered sample-owned source row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019384,Fmontauban_GVA126_1872,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1872 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row128,Fmontauban_GVA126_1872 | CGG_1_019384 | Roman period | 1872 | Fresnes-lès-Montauban | 48.442396000000002 | 1.494154 | France | horse | male | 62.5013780707 | 2.1829732953600001 | 0 | 0 | 0 | 0,normalized_point,1872,1872,1872,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019387,LongueilAnnel_GVA129_267,supplementary_table_sample_label_anchor,direct_table_extracted,final,,217-317 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row154,LongueilAnnel_GVA129_267 | CGG_1_019387 | Early Modern period | 217-317 | Longueil-Annel | 49.469034999999998 | 2.8605299999999998 | France | horse | male | 0.89628520071899997 | 2.0955823619800001E-2 | 0 | 0 | 0 | 0,normalized_interval,217,317,267,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019388,Marvele_01_1138,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1087-1189 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row157,Marvele_01_1138 | CGG_1_019388 | Middle Ages | 1087-1189 | Marvelė cemetery | 54.896740000000001 | 23.872479999999999 | Lithuania | horse | male | 66.851707610000005 | 2.7107700869200002 | 0 | 0 | 0 | 0,normalized_interval,1087,1189,1138,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019389,Marvele_02_1138,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1087-1189 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row158,Marvele_02_1138 | CGG_1_019389 | Middle Ages | 1087-1189 | Marvelė cemetery | 54.896740000000001 | 23.872479999999999 | Lithuania | horse | male | 2.8872977831000002 | 1.6348327534399999E-2 | 0 | 0 | 0 | 0,normalized_interval,1087,1189,1138,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019392,Marvele_05_1138,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1087-1189 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row159,Marvele_05_1138 | CGG_1_019392 | Middle Ages | 1087-1189 | Marvelė cemetery | 54.896740000000001 | 23.872479999999999 | Lithuania | horse | male | 3.7593768719999998 | 4.38230897358E-2 | 0 | 0 | 0 | 0,normalized_interval,1087,1189,1138,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019403,Marvele_16_1138,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1087-1189 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row160,Marvele_16_1138 | CGG_1_019403 | Middle Ages | 1087-1189 | Marvelė cemetery | 54.896740000000001 | 23.872479999999999 | Lithuania | horse | male | 7.0551827439999997 | 3.99986285251E-2 | 0 | 0 | 0 | 0,normalized_interval,1087,1189,1138,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_019405,Marvele_18_1189,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1189 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row161,Marvele_18_1189 | CGG_1_019405 | Middle Ages | 1189 | Marvelė cemetery | 54.896740000000001 | 23.872479999999999 | Lithuania | horse | male | 83.032594369999998 | 3.4827946775299998 | 0 | 0 | 0 | 0 | 1.2 | 1205 | 20 | 769 | 886 | 95.4 | 827.5 | -1189.5,normalized_point,1189,1189,1189,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
