site_id,site_name,country,temporal_strength,duration_posture,access_visibility,normalization_risk,publication_posture,site_page_url,summary_label,review_note
5893,Janngården Änderåsen,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5893,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4107,Janssongården,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4107,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5895,Jedeurska huset,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5895,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5896,John Bixbo i Bye,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5896,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5897,Johnssons i Bergsbyn,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5897,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5898,Jon Backs i Nedre Gärdsjö,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5898,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5902,Jon-Lars i Långhed,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5902,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5909,Jon-Svens i Ygsbo,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5909,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5899,Jonasson i Haga,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5899,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5900,Joners i Homnabo,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5900,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5901,Jones i Ovanmyra,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5901,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5906,Jonsson i Skickja,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5906,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5910,Jontes i Gäle,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5910,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5911,Jugasgården,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5911,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
6439,Juleboda,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/6439,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
6440,Julita gård,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/6440,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4467,Juomajärvi,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4467,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4852,Juomajärvi 1,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4852,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3666,"Juszkowo, pow. Pruszcz",,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3666,,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3899,Juteboda,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3899,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3665,Juurikorpi,Finland,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3665,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5299,Jyderup,Denmark,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5299,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3664,Jäder,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3664,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5891,Jäla kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5891,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4465,Järavallen 1,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4465,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4466,Järavallen 2 (Skateholm),Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4466,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5894,Järna kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5894,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3663,Järrestad,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3663,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
6393,Järrestad 45:1,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/6393,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3662,Järrestad SU1,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3662,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3661,Järrestad SU2,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3661,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
6367,Jönköping 137:1,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/6367,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
6366,Jönköping 50:1,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/6366,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4106,Jönköpings regemente,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4106,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5903,Jönses i Vreta,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5903,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5904,Jönsson i Dille,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5904,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5905,Jönsson i Fanbyn,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5905,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5907,Jönsson i Smedsta,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5907,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5908,Jönssons i Hara,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5908,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
74,Jörlanda Raä 184,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/74,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4105,Kaga kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4105,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4850,Kainulasjärvi,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4850,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
335,Kall Raä 599,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/335,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5912,Kalles i Persbo,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5912,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5288,Kallsjö,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5288,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
69,Kallsås 426:1,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/69,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
70,Kallsås 430:1,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/70,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5913,Kallurgården,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5913,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
6362,Kalmar 93:1,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/6362,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
6361,Kalmar 94:1,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/6361,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3660,Kalmar slottsfjärd,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3660,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5614,Kalverev,Denmark,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5614,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
6441,"Kanaljorden, Söderköping",Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/6441,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5313,Kandestederne,Denmark,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5313,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3658,Kansakoulunmäki,Finland,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3658,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5915,Kapellbacken i Amundsböle,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5915,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4104,Kapitelhuset,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4104,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5916,"Kares, Peres och Sandins i Vikarbyn",Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5916,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5917,Karin Nyréns i Hulån,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5917,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5918,Karins i Gärde,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5918,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3898,Karkebo,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3898,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5919,Karl Pettersson i Röjeråsen,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5919,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3656,Karleby 57,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3656,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
235,Karleby Raä 105,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/235,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5920,Karlquist i Nybo,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5920,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3655,Karlsfält,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3655,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3654,Karlskrona,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3654,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5921,Karlsson i Börön,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5921,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5922,Karlsson i Edsäng,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5922,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5923,Karlssons i Hara,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5923,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3653,Kasin/Ørvik,Norway,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3653,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5925,Kastalen vid Fellingsbro kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5925,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3652,Kastelholm,,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3652,,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3651,Katarina,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3651,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4103,Katthamra,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4103,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4922,Kaupang,Norway,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4922,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
127,Kaupang i Skiringssal,Norway,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/127,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5093,Kaustinen,Finland,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5093,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3650,Kerola,Finland,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3650,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5926,Kestads kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5926,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3648,Killebäckstorp,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3648,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5927,Kimsundets fiskarvall,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5927,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5928,Kinnareds kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5928,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5929,Kinne-Vedums kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5929,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4102,Kisa hotell och konferens,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4102,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4101,Kista hembygdsgård,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4101,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5095,Kiukais: Panelia,Finland,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5095,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3646,Kivisillanmäki,Finland,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3646,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
93,Kjerringneset,Norway,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/93,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3645,Kjulaås,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3645,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5930,Klasgården i Laknäs,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5930,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5931,Klaus Mortensens hus,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5931,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4100,Kleva gård,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4100,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5932,Klintahuset,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5932,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5479,Klintholm,Denmark,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5479,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5933,Klitten,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5933,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5934,Klockars i Loka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5934,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3644,Klörup-Aggarp,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3644,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5935,Klösta,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5935,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5298,Knabstrup Brickworks,Denmark,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5298,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4099,Knappsmåla,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4099,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
312,Knivsta Raä 16,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/312,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
153,Knubba,Norway,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/153,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
143,Knubbetjern,Norway,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/143,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5936,Knutssons i Nederhögen,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5936,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4479,Kobbelgård,Denmark,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4479,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4916,Koivula et al,Finland,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4916,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4882,Koivusilta,Finland,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4882,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
356,Kolbäck Raä 355,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/356,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3897,Kolstad,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3897,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5937,Konga kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5937,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5938,Kopparbergs tingshus,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5938,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
