site_id,site_uuid,site_name,country,latitude,longitude,source_url,discovery_readiness,chronology_resolved,chronology_interval_count,chronology_record_count,chronology_kind_count,chronology_kinds,bibliography_count,dataset_count,sample_group_count,physical_sample_count,analysis_entity_count,raa_density_context_count,raa_context_role,current_activity_status,discovery_rank
177,288511fa-5f25-4c41-8774-82f9f46480cb,Bothnia line JP 32E,Sweden,63.2413888886,18.5075,https://browser.sead.se/site/177,bibliography_ready,False,0,0,0,[],1,2,1,19,38,1672,coarse_spatial_context_only,not_captured_by_repository_sources,948
201,dcbfd391-78c4-49ee-a0cf-e320373e25a0,Bothnia line JP 32F,Sweden,63.2808333337,18.5636111111,https://browser.sead.se/site/201,bibliography_ready,False,0,0,0,[],1,2,1,31,62,1672,coarse_spatial_context_only,not_captured_by_repository_sources,949
188,ec4af5ad-8056-4cde-b12c-d517363a0ef4,Bothnia line JP 32G,Sweden,63.2819444448,18.576666667,https://browser.sead.se/site/188,bibliography_ready,False,0,0,0,[],1,2,1,21,42,1672,coarse_spatial_context_only,not_captured_by_repository_sources,950
180,e3a3843e-1af0-465a-869c-fad134672646,Bothnia line JP 32H,Sweden,63.2588888889,18.5405555552,https://browser.sead.se/site/180,bibliography_ready,False,0,0,0,[],1,2,1,33,66,1672,coarse_spatial_context_only,not_captured_by_repository_sources,951
130,7eacff42-83a3-4df1-acdb-f3b9386d95e3,Bothnia line JP 62A/62:17,Sweden,63.4769444448,19.2874999997,https://browser.sead.se/site/130,bibliography_ready,False,0,0,0,[],1,2,1,52,104,954,coarse_spatial_context_only,not_captured_by_repository_sources,952
110,24390676-f9c3-4023-bbf4-01589a12e890,Bothnia line JP 71A1/71:31,Sweden,63.5802777781,19.5355555552,https://browser.sead.se/site/110,bibliography_ready,False,0,0,0,[],1,2,1,70,140,954,coarse_spatial_context_only,not_captured_by_repository_sources,953
137,8abfc01e-9d9a-4102-a50a-f6df10b558e3,Bothnia line JP 71A2/71:29,Sweden,63.5847222219,19.5422222219,https://browser.sead.se/site/137,bibliography_ready,False,0,0,0,[],1,2,1,59,118,954,coarse_spatial_context_only,not_captured_by_repository_sources,954
191,c31cf02c-ac25-4fbb-bf15-f34ffda49f17,Bothnia line JP 71B,Sweden,63.5849999997,19.5822222226,https://browser.sead.se/site/191,bibliography_ready,False,0,0,0,[],1,2,1,12,24,954,coarse_spatial_context_only,not_captured_by_repository_sources,955
176,b0a92f8a-b531-4adb-a74b-5d696dfe5741,Bothnia line JP 71C1/71:24,Sweden,63.5844444441,19.5839944,https://browser.sead.se/site/176,bibliography_ready,False,0,0,0,[],1,2,1,41,82,954,coarse_spatial_context_only,not_captured_by_repository_sources,956
98,bc4b4183-1559-437f-960f-24b43500d0e0,Bothnia line JP 71D/71:17,Sweden,63.5847222219,19.6075,https://browser.sead.se/site/98,bibliography_ready,False,0,0,0,[],1,2,1,98,196,954,coarse_spatial_context_only,not_captured_by_repository_sources,957
86,d8b205af-6cb9-4d65-9583-990220858e7e,Bothnia line JP 71E/71:14,Sweden,63.5797222226,19.6761111114,https://browser.sead.se/site/86,bibliography_ready,False,0,0,0,[],1,2,1,80,160,954,coarse_spatial_context_only,not_captured_by_repository_sources,958
139,d5b612c2-96ea-4122-bc84-f3bd0a948d0c,Bothnia line JP 71F1,Sweden,63.586175,19.7208,https://browser.sead.se/site/139,bibliography_ready,False,0,0,0,[],1,2,1,21,42,954,coarse_spatial_context_only,not_captured_by_repository_sources,959
179,7cddaf44-27f6-4d64-b68f-0b0dc7edcb4c,Bothnia line JP 71F2/71:12,Sweden,63.5863888886,19.719166667,https://browser.sead.se/site/179,bibliography_ready,False,0,0,0,[],1,2,1,49,98,954,coarse_spatial_context_only,not_captured_by_repository_sources,960
147,c309a647-6c1e-4970-9e2c-0af4daeb88e8,Bothnia line JP 71G/71:1,Sweden,63.6086111111,19.8300000003,https://browser.sead.se/site/147,bibliography_ready,False,0,0,0,[],1,2,1,27,54,954,coarse_spatial_context_only,not_captured_by_repository_sources,961
142,e4db607a-b2d7-43f2-a26f-d77fb5fd93bc,Bothnia line JP 72A/72:1,Sweden,63.6877777774,20.0497222222,https://browser.sead.se/site/142,bibliography_ready,False,0,0,0,[],1,2,1,54,107,663,coarse_spatial_context_only,not_captured_by_repository_sources,962
95,4df5d4fb-4357-49d9-928f-32a67e6f0095,Bothnia line JP 72B/73:26,Sweden,63.6916666663,20.0605555556,https://browser.sead.se/site/95,bibliography_ready,False,0,0,0,[],1,2,1,31,62,663,coarse_spatial_context_only,not_captured_by_repository_sources,963
114,1af3c42f-f21e-459e-8b29-37a9ea655c0a,Bothnia line JP 72C/72:2,Sweden,63.6852777774,20.0433333333,https://browser.sead.se/site/114,bibliography_ready,False,0,0,0,[],1,2,1,18,36,663,coarse_spatial_context_only,not_captured_by_repository_sources,964
203,bf78cf36-d13d-483a-bdb1-a0ad1a922716,Bothnia line JP 72E,Sweden,63.6594167,19.9786472,https://browser.sead.se/site/203,bibliography_ready,False,0,0,0,[],1,2,1,12,24,954,coarse_spatial_context_only,not_captured_by_repository_sources,965
208,9f7ea15a-d36b-4798-8d06-5f0ac84a9f4b,Bothnia line JP 72G2,Sweden,63.6308333337,19.9013888889,https://browser.sead.se/site/208,bibliography_ready,False,0,0,0,[],1,2,1,8,16,954,coarse_spatial_context_only,not_captured_by_repository_sources,966
171,b5b46994-f0e0-4b2a-a122-2a42bce23dab,Bothnia line JP 72H,Sweden,63.6319444448,19.8888888886,https://browser.sead.se/site/171,bibliography_ready,False,0,0,0,[],1,2,1,24,48,954,coarse_spatial_context_only,not_captured_by_repository_sources,967
183,14f609f4-98bc-4a07-8d59-fb848df872b8,Bothnia line JP 72I,Sweden,63.6255555559,19.879166667,https://browser.sead.se/site/183,bibliography_ready,False,0,0,0,[],1,2,1,8,16,954,coarse_spatial_context_only,not_captured_by_repository_sources,968
225,12d880aa-857b-4961-8555-74183d485879,Bothnia line JP 72J,Sweden,63.6169444448,19.8558333333,https://browser.sead.se/site/225,bibliography_ready,False,0,0,0,[],1,2,1,2,4,954,coarse_spatial_context_only,not_captured_by_repository_sources,969
199,b3ca756d-528a-42d0-ab01-f04e1099351e,Bothnia line JP 73A,Sweden,63.6944444441,20.0708333334,https://browser.sead.se/site/199,bibliography_ready,False,0,0,0,[],1,2,1,16,32,663,coarse_spatial_context_only,not_captured_by_repository_sources,970
164,1bd225a9-b8fc-45a5-8747-63444c276ca8,Bothnia line JP 73B,Sweden,63.7027777778,20.0872222222,https://browser.sead.se/site/164,bibliography_ready,False,0,0,0,[],1,2,1,17,34,663,coarse_spatial_context_only,not_captured_by_repository_sources,971
226,27690cd5-f763-4610-9e3a-3fb29972d07f,Bothnia line JP 73C,Sweden,63.7144444444,20.1305555559,https://browser.sead.se/site/226,bibliography_ready,False,0,0,0,[],1,2,1,11,22,663,coarse_spatial_context_only,not_captured_by_repository_sources,972
134,73b6eb4d-ff03-4b56-ba0d-e1e7984e6d1a,Bothnia line JP 73D,Sweden,63.7177777781,20.1419444441,https://browser.sead.se/site/134,bibliography_ready,False,0,0,0,[],1,2,1,60,120,663,coarse_spatial_context_only,not_captured_by_repository_sources,973
220,93aa892c-cdd3-48e1-b6ee-8be96332ed1d,Bothnia line JP 73F,Sweden,63.7230555559,20.1927777774,https://browser.sead.se/site/220,bibliography_ready,False,0,0,0,[],1,2,1,18,36,663,coarse_spatial_context_only,not_captured_by_repository_sources,974
193,2c10187a-f6bb-40d7-bec9-c8fddde2643c,Bothnia line JP 73G,Sweden,63.7231278,20.1977083,https://browser.sead.se/site/193,bibliography_ready,False,0,0,0,[],1,2,1,8,16,663,coarse_spatial_context_only,not_captured_by_repository_sources,975
221,9fd3121d-b71d-43b0-b77f-901ff0f31e3a,Bothnia line JP 73H,Sweden,63.7247222226,20.2138888889,https://browser.sead.se/site/221,bibliography_ready,False,0,0,0,[],1,2,1,3,6,663,coarse_spatial_context_only,not_captured_by_repository_sources,976
219,78cedcc9-bfe0-4da1-8ebb-02e269d537e6,Bothnia line JP 73J,Sweden,63.7322222226,20.2399999997,https://browser.sead.se/site/219,bibliography_ready,False,0,0,0,[],1,2,1,5,10,663,coarse_spatial_context_only,not_captured_by_repository_sources,977
238,c8aa2173-0184-46bf-970c-00abbc73f2ec,Bothnia line JP 73K,Sweden,63.7352777774,20.2452777774,https://browser.sead.se/site/238,bibliography_ready,False,0,0,0,[],1,2,1,12,24,663,coarse_spatial_context_only,not_captured_by_repository_sources,978
168,72a46232-1141-4255-9290-8a25430d5797,Bothnia line JP 73L,Sweden,63.738333333,20.248333333,https://browser.sead.se/site/168,bibliography_ready,False,0,0,0,[],1,2,1,24,48,663,coarse_spatial_context_only,not_captured_by_repository_sources,979
113,369ecd30-113d-4113-9afc-f5481be80327,Bothnia line JP 75A/75:7,Sweden,63.8622222222,20.2344444441,https://browser.sead.se/site/113,bibliography_ready,False,0,0,0,[],1,2,1,26,52,663,coarse_spatial_context_only,not_captured_by_repository_sources,980
197,2b8b6bd3-7def-4ce7-b1bb-9542fee2c138,Bothnia line JP 75B1,Sweden,63.8544444444,20.1566666667,https://browser.sead.se/site/197,bibliography_ready,False,0,0,0,[],1,2,1,20,40,663,coarse_spatial_context_only,not_captured_by_repository_sources,981
81,300e750f-d091-452f-a1f1-e2a8e8c49df5,Bothnia line JP 75B2,Sweden,63.8547222222,20.1469444441,https://browser.sead.se/site/81,bibliography_ready,False,0,0,0,[],1,2,1,38,76,663,coarse_spatial_context_only,not_captured_by_repository_sources,982
120,bcd88c31-f99b-4eb4-b73b-c9d74710793b,Bothnia line JP 75C1/75:2,Sweden,63.8694444448,20.1061111111,https://browser.sead.se/site/120,bibliography_ready,False,0,0,0,[],1,2,1,26,52,663,coarse_spatial_context_only,not_captured_by_repository_sources,983
185,9698412d-e4bc-479c-b8dc-9176163f5b4b,Bothnia line JP 75C2,Sweden,63.8663888889,20.1080555556,https://browser.sead.se/site/185,bibliography_ready,False,0,0,0,[],1,2,1,8,16,663,coarse_spatial_context_only,not_captured_by_repository_sources,984
227,99534e8d-fdae-4227-847e-8620af0279fc,Bothnia line JP 75D/75:3,Sweden,63.8552777778,20.1311111114,https://browser.sead.se/site/227,bibliography_ready,False,0,0,0,[],1,2,1,12,24,663,coarse_spatial_context_only,not_captured_by_repository_sources,985
251,12e799a5-67a3-4c86-80b6-16319b936357,Bothnia line JP 75E,Sweden,63.8608333333,20.121666667,https://browser.sead.se/site/251,bibliography_ready,False,0,0,0,[],1,2,1,4,8,663,coarse_spatial_context_only,not_captured_by_repository_sources,986
317,6dac55a6-e9d5-42c7-80aa-84324ac0f714,Bro Raä 195:1,Sweden,58.4077861111,11.4299000003,https://browser.sead.se/site/317,bibliography_ready,False,0,0,0,[],1,2,1,3,3,16773,coarse_spatial_context_only,not_captured_by_repository_sources,987
252,3ab301bc-5271-448f-acf2-0a0a58f07a95,Bureå Raä 11,Sweden,64.6183805559,21.2117388889,https://browser.sead.se/site/252,bibliography_ready,False,0,0,0,[],1,2,1,7,14,1413,coarse_spatial_context_only,not_captured_by_repository_sources,988
61,635ac2aa-056f-4180-9a88-ecb6e9dfea61,Dammen Raä 195:1,Sweden,58.4077861111,11.4299000003,https://browser.sead.se/site/61,bibliography_ready,False,0,0,0,[],1,2,1,3,3,16773,coarse_spatial_context_only,not_captured_by_repository_sources,989
282,5deca6d2-575b-4d8a-add5-ffde91b1e803,Forshälla Raä 360,Sweden,58.3163361111,11.8579027778,https://browser.sead.se/site/282,bibliography_ready,False,0,0,0,[],1,2,1,201,401,16773,coarse_spatial_context_only,not_captured_by_repository_sources,990
347,f3d44aec-974f-41ef-80cc-d2ee13cd1830,"Forskningsparken, Huddinge",Sweden,59.216666667,17.9382722219,https://browser.sead.se/site/347,bibliography_ready,False,0,0,0,[],1,2,1,5,7,27450,coarse_spatial_context_only,not_captured_by_repository_sources,991
376,9ce1fe9f-410a-4bc6-9872-93daae6958ac,Foss 173,Sweden,58.4581361111,11.6554472222,https://browser.sead.se/site/376,bibliography_ready,False,0,0,0,[],1,2,1,5,10,16773,coarse_spatial_context_only,not_captured_by_repository_sources,992
364,5902e5f1-13df-454b-a5a9-66cff97da7c6,"Gammelstad, Luleå",Sweden,65.6458888886,22.0269361111,https://browser.sead.se/site/364,bibliography_ready,False,0,0,0,[],1,2,1,2,2,654,coarse_spatial_context_only,not_captured_by_repository_sources,993
196,b7e71c4e-b161-4e6a-b5c6-9b12e9b1f878,Grundsunda Raä 121,Sweden,63.2552777778,19.0677777778,https://browser.sead.se/site/196,bibliography_ready,False,0,0,0,[],1,2,1,15,30,954,coarse_spatial_context_only,not_captured_by_repository_sources,994
250,72d2229f-b611-490f-bb55-e7d7b10313d4,Gunnarskog Raä 595,Sweden,59.8048027778,12.5792750003,https://browser.sead.se/site/250,bibliography_ready,False,0,0,0,[],1,2,1,4,8,3762,coarse_spatial_context_only,not_captured_by_repository_sources,995
205,0d0d15ab-b0a7-46f1-980b-84de3359774e,Hedesunda Raä 113,Sweden,60.4911277774,16.9367388886,https://browser.sead.se/site/205,bibliography_ready,False,0,0,0,[],1,2,1,38,76,4239,coarse_spatial_context_only,not_captured_by_repository_sources,996
17,2e4b75dc-9f02-430f-b8d9-e5e715585392,Laholm Raä 205,Sweden,56.5197222226,13.0077777778,https://browser.sead.se/site/17,bibliography_ready,False,0,0,0,[],1,2,1,12,17,8912,coarse_spatial_context_only,not_captured_by_repository_sources,997
272,b928c8c6-e02d-4482-8916-97de742e8dd3,Norrsunda Raä 185,Sweden,59.6030416667,17.9006972222,https://browser.sead.se/site/272,bibliography_ready,False,0,0,0,[],1,2,1,58,83,27450,coarse_spatial_context_only,not_captured_by_repository_sources,998
22,49743106-3e8c-411d-a019-23d6745b22f4,Skrea Raä 191,Sweden,56.8759861114,12.626091667,https://browser.sead.se/site/22,bibliography_ready,False,0,0,0,[],1,2,1,2,2,6333,coarse_spatial_context_only,not_captured_by_repository_sources,999
4645,d53dfcdc-e408-4a87-a6c0-fc1650447dfa,Spjalko,Sweden,56.1667,15.2167,https://browser.sead.se/site/4645,bibliography_ready,False,0,0,0,[],1,2,1,1,2,5849,coarse_spatial_context_only,not_captured_by_repository_sources,1000
9,26e15313-617a-4a6c-a023-dcb71424d764,Stafsinge Raä 120,Sweden,56.9218694448,12.4882222219,https://browser.sead.se/site/9,bibliography_ready,False,0,0,0,[],1,2,1,77,154,6333,coarse_spatial_context_only,not_captured_by_repository_sources,1001
20,195709d7-b1dc-428b-89a5-e9be95012206,Stafsinge Raä 122,Sweden,56.9240694448,12.4817361114,https://browser.sead.se/site/20,bibliography_ready,False,0,0,0,[],1,2,1,41,82,6333,coarse_spatial_context_only,not_captured_by_repository_sources,1002
18,6a14b2e2-ec58-46a8-9dde-49da1d728ded,Värö Raä 323,Sweden,57.2836111108,12.1686111114,https://browser.sead.se/site/18,bibliography_ready,False,0,0,0,[],1,2,1,4,6,8569,coarse_spatial_context_only,not_captured_by_repository_sources,1003
344,dad4f254-7e10-4537-bcd3-0c5e183df0f9,Västerhaninge Raä 479,Sweden,59.1262805559,18.1122972222,https://browser.sead.se/site/344,bibliography_ready,False,0,0,0,[],1,2,2,8,8,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1004
174,32b48054-c8d4-4964-b764-f26cfffb71bc,Våmb Raä 59,Sweden,58.3876444441,13.8043083333,https://browser.sead.se/site/174,bibliography_ready,False,0,0,0,[],1,2,1,15,30,10501,coarse_spatial_context_only,not_captured_by_repository_sources,1005
90,180e0d8e-d510-4d0a-bc76-11b7b9b231ef,Örby Raä 98,Sweden,57.4808833337,12.685775,https://browser.sead.se/site/90,bibliography_ready,False,0,0,0,[],1,2,1,228,456,8569,coarse_spatial_context_only,not_captured_by_repository_sources,1006
340,e4110966-8efc-4c93-96ab-741b90e859cd,Österhaninge Raä 238,Sweden,59.1535472222,18.1315388892,https://browser.sead.se/site/340,bibliography_ready,False,0,0,0,[],1,2,1,5,6,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1007
213,254b72f0-c533-49de-b603-fa1df54761ff,"Alväng, Götlunda",Sweden,59.380325,15.6283583,https://browser.sead.se/site/213,bibliography_ready,False,0,0,0,[],1,1,1,4,4,3873,coarse_spatial_context_only,not_captured_by_repository_sources,1008
394,96c48f07-ebc0-4a44-bde8-5300ddde8ae6,Arboga Raä 65,Sweden,59.4112555556,15.7701583337,https://browser.sead.se/site/394,bibliography_ready,False,0,0,0,[],1,1,1,2,2,3873,coarse_spatial_context_only,not_captured_by_repository_sources,1009
372,aea66957-3377-47aa-af5e-de9e5c286fa2,Björlanda 348,Sweden,57.7587,11.8384472219,https://browser.sead.se/site/372,bibliography_ready,False,0,0,0,[],1,1,1,1,1,5005,coarse_spatial_context_only,not_captured_by_repository_sources,1010
4775,399d5419-6e5c-4614-932e-1a0b752c36db,Bollnäs,Sweden,61.349434,16.396141,https://browser.sead.se/site/4775,bibliography_ready,False,0,0,0,[],1,1,1,1,1,3464,coarse_spatial_context_only,not_captured_by_repository_sources,1011
333,a42ecc47-f7a6-4434-b31c-0ae28bb4bd5c,Enånger Raä 145,Sweden,61.5299138892,16.9779083337,https://browser.sead.se/site/333,bibliography_ready,False,0,0,0,[],1,1,1,16,16,3464,coarse_spatial_context_only,not_captured_by_repository_sources,1012
319,62486758-a224-4a84-a215-a9b55ad3701e,Enånger Raä 146,Sweden,61.4907611108,16.9850916663,https://browser.sead.se/site/319,bibliography_ready,False,0,0,0,[],1,1,1,50,50,3464,coarse_spatial_context_only,not_captured_by_repository_sources,1013
202,0b6e6c28-acc9-4584-8f6b-14b01e876cdc,Falköping Raä 3,Sweden,58.1698194448,13.5780611114,https://browser.sead.se/site/202,bibliography_ready,False,0,0,0,[],1,1,1,4,4,10501,coarse_spatial_context_only,not_captured_by_repository_sources,1014
64,a8780bef-59c0-4def-ba80-3af0fadce15c,Forshälla Raä 140,Sweden,58.3026027778,11.859825,https://browser.sead.se/site/64,bibliography_ready,False,0,0,0,[],1,1,1,7,5,16773,coarse_spatial_context_only,not_captured_by_repository_sources,1015
393,832ca06b-d5f9-4351-96e8-4b442898b08e,Fresta 87:3,Sweden,59.4734972226,17.9924444441,https://browser.sead.se/site/393,bibliography_ready,False,0,0,0,[],1,1,1,1,1,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1016
10,7528f567-a730-4453-bf48-3895e442c4b3,Getinge Raä 93,Sweden,56.8250000003,12.7105555556,https://browser.sead.se/site/10,bibliography_ready,False,0,0,0,[],1,1,1,5,5,6333,coarse_spatial_context_only,not_captured_by_repository_sources,1017
254,b4ad59bd-d22c-4e65-9f46-cec8d23cf16a,Grundsunda Raä 30,Sweden,63.3916194,19.2470694,https://browser.sead.se/site/254,bibliography_ready,False,0,0,0,[],1,1,1,2,2,954,coarse_spatial_context_only,not_captured_by_repository_sources,1018
223,71f4d951-995b-4b0b-816a-c4d420db0bf1,Gävle Raä 303,Sweden,60.5512444444,17.2585555556,https://browser.sead.se/site/223,bibliography_ready,False,0,0,0,[],1,1,1,6,6,5060,coarse_spatial_context_only,not_captured_by_repository_sources,1019
173,6d02641f-6b8c-429c-8b14-151f91d4e8db,Göteborg Raä 66,Sweden,57.6833444441,12.0124444444,https://browser.sead.se/site/173,bibliography_ready,False,0,0,0,[],1,1,1,3,3,8569,coarse_spatial_context_only,not_captured_by_repository_sources,1020
15,2dcd85e1-03bc-4c9e-b45b-bfb4149250b2,Halmstad Raä 44,Sweden,56.6747222226,12.8575,https://browser.sead.se/site/15,bibliography_ready,False,0,0,0,[],1,1,1,1,1,6333,coarse_spatial_context_only,not_captured_by_repository_sources,1021
373,504113ab-67b9-48f6-8ba2-74083a449435,Hedningsgärdet,Sweden,62.5760694448,12.567775,https://browser.sead.se/site/373,bibliography_ready,False,0,0,0,[],1,1,1,3,3,2243,coarse_spatial_context_only,not_captured_by_repository_sources,1022
71,25ee58a1-0ca5-41e6-a8d7-8a8d8af837c0,Hogdal 444 + 445,Sweden,59.002375,11.2316055559,https://browser.sead.se/site/71,bibliography_ready,False,0,0,0,[],1,1,1,5,1,1520,coarse_spatial_context_only,not_captured_by_repository_sources,1023
65,01170961-73ba-4422-a768-195435105481,Hålta Raä 130,Sweden,57.9128194444,11.8302222226,https://browser.sead.se/site/65,bibliography_ready,False,0,0,0,[],1,1,1,8,5,5005,coarse_spatial_context_only,not_captured_by_repository_sources,1024
3660,adda9464-1955-45c3-93a4-fa4d1d5f910f,Kalmar slottsfjärd,Sweden,56.6592918435,16.3562389968,https://browser.sead.se/site/3660,bibliography_ready,False,0,0,0,[],1,1,1,1,1,6159,coarse_spatial_context_only,not_captured_by_repository_sources,1025
356,c4ea6085-cd6e-4007-9484-f026cb06cf86,Kolbäck Raä 355,Sweden,59.5608388889,16.2416111108,https://browser.sead.se/site/356,bibliography_ready,False,0,0,0,[],1,1,1,4,4,15126,coarse_spatial_context_only,not_captured_by_repository_sources,1026
291,1fca2e39-5ff2-4be1-938b-832481d79791,Kosjärv,Sweden,65.9296833337,22.8561528,https://browser.sead.se/site/291,bibliography_ready,False,0,0,0,[],1,1,1,3,3,654,coarse_spatial_context_only,not_captured_by_repository_sources,1027
3599,d8f40c9e-0c12-4e83-932d-0aa60c949b5c,Lappvallen,Sweden,64.6946607846,16.3930220382,https://browser.sead.se/site/3599,bibliography_ready,False,0,0,0,[],1,1,1,1,1,1031,coarse_spatial_context_only,not_captured_by_repository_sources,1028
390,27f209e2-c47e-46d8-bbcf-b620b6f705d4,Lillberget,Sweden,66.4058944444,22.6675083337,https://browser.sead.se/site/390,bibliography_ready,False,0,0,0,[],1,1,1,2,2,1472,coarse_spatial_context_only,not_captured_by_repository_sources,1029
233,934d6f60-f47a-44c0-bd56-42469b700500,Månstad Raä 81,Sweden,57.5864805552,13.302275,https://browser.sead.se/site/233,bibliography_ready,False,0,0,0,[],1,1,1,1,1,8587,coarse_spatial_context_only,not_captured_by_repository_sources,1030
398,d85218cc-de15-42b5-93ba-e85c0effa291,Njurunda 838,Sweden,62.287133333,17.3487027774,https://browser.sead.se/site/398,bibliography_ready,False,0,0,0,[],1,1,1,1,1,3577,coarse_spatial_context_only,not_captured_by_repository_sources,1031
380,1a5b88ed-16a9-44e8-b160-847cbd7d0df2,Njurunda Raä 125,Sweden,62.2856694441,17.3668222226,https://browser.sead.se/site/380,bibliography_ready,False,0,0,0,[],1,1,1,1,1,3577,coarse_spatial_context_only,not_captured_by_repository_sources,1032
387,a4b57bc7-2b2a-489a-b001-6a84fb7a134c,Odlaren 1:1,Sweden,59.3411666663,16.5846138886,https://browser.sead.se/site/387,bibliography_ready,False,0,0,0,[],1,1,1,2,2,15126,coarse_spatial_context_only,not_captured_by_repository_sources,1033
181,ccede40e-18ab-4471-8d45-7e3726c7fd28,Ovansjö Raä 307,Sweden,60.5661138889,16.4898666663,https://browser.sead.se/site/181,bibliography_ready,False,0,0,0,[],1,1,1,40,40,4239,coarse_spatial_context_only,not_captured_by_repository_sources,1034
186,8134a29c-7e77-467b-8358-1c734d740b95,Prästsjödiket Umeå,Sweden,63.8449999997,20.1447222,https://browser.sead.se/site/186,bibliography_ready,False,0,0,0,[],1,1,1,23,23,663,coarse_spatial_context_only,not_captured_by_repository_sources,1035
184,82f22d02-4f2d-4716-86d4-0b202caf1779,Råda Raä 101,Sweden,58.4912472219,13.0980638889,https://browser.sead.se/site/184,bibliography_ready,False,0,0,0,[],1,1,1,4,4,10501,coarse_spatial_context_only,not_captured_by_repository_sources,1036
370,65bc5ef1-765f-40aa-90ad-742e9c8ee657,Råneå 414,Sweden,65.9683472226,22.1054222222,https://browser.sead.se/site/370,bibliography_ready,False,0,0,0,[],1,1,1,1,1,654,coarse_spatial_context_only,not_captured_by_repository_sources,1037
369,aac1c8ff-4104-4aab-a98a-20b6590d1ca3,Rönnby-Skultuna,Sweden,59.70141,16.49855,https://browser.sead.se/site/369,bibliography_ready,False,0,0,0,[],1,1,1,4,4,15126,coarse_spatial_context_only,not_captured_by_repository_sources,1038
381,6452c74b-7f46-4187-9d43-40c91e3c58b5,Skederid 106,Sweden,59.6948527774,18.4733277781,https://browser.sead.se/site/381,bibliography_ready,False,0,0,0,[],1,1,1,4,4,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1039
67,c6a6e2de-9711-4179-b03b-45b1a9be199d,Skee 1593:1,Sweden,58.9640361111,11.2347166663,https://browser.sead.se/site/67,bibliography_ready,False,0,0,0,[],1,1,1,24,12,16773,coarse_spatial_context_only,not_captured_by_repository_sources,1040
19,b4e899f1-795e-4ef2-9a42-56b0450e4e2c,Skrea Raä 77,Sweden,56.9025,12.5800000003,https://browser.sead.se/site/19,bibliography_ready,False,0,0,0,[],1,1,1,6,6,6333,coarse_spatial_context_only,not_captured_by_repository_sources,1041
378,435f3316-a246-4856-90c9-f33d8725d383,Solberg 1:15,Sweden,58.6117388889,11.454014,https://browser.sead.se/site/378,bibliography_ready,False,0,0,0,[],1,1,1,1,1,16773,coarse_spatial_context_only,not_captured_by_repository_sources,1042
62,8390762a-aed7-411a-8cea-8d792e2c6889,Stare 1:13,Sweden,58.9202277781,11.208675,https://browser.sead.se/site/62,bibliography_ready,False,0,0,0,[],1,1,1,3,3,16773,coarse_spatial_context_only,not_captured_by_repository_sources,1043
229,27ddd78d-d9bb-495f-ab57-974aed22d283,Sävar Raä 56,Sweden,63.8986249997,20.5627861111,https://browser.sead.se/site/229,bibliography_ready,False,0,0,0,[],1,1,1,6,6,663,coarse_spatial_context_only,not_captured_by_repository_sources,1044
14,681940fc-e8e9-4701-bafe-ec221e518bf2,Söndrum Raä 100,Sweden,56.6758333337,12.8111111111,https://browser.sead.se/site/14,bibliography_ready,False,0,0,0,[],1,1,1,10,10,6333,coarse_spatial_context_only,not_captured_by_repository_sources,1045
242,4a158d65-bf3a-4443-94cd-e12ea78e8cb2,Torbjörntorp Raä 86,Sweden,58.2025583333,13.6334527774,https://browser.sead.se/site/242,bibliography_ready,False,0,0,0,[],1,1,1,2,2,10501,coarse_spatial_context_only,not_captured_by_repository_sources,1046
331,f3433b51-10fc-457b-97a0-c16fec287bf3,Torslanda 220,Sweden,57.7295583337,11.7836111108,https://browser.sead.se/site/331,bibliography_ready,False,0,0,0,[],1,1,1,5,5,5005,coarse_spatial_context_only,not_captured_by_repository_sources,1047
375,c841f857-192e-46c8-bc30-85fd335fff49,Tossene 446,Sweden,58.45,11.3671944448,https://browser.sead.se/site/375,bibliography_ready,False,0,0,0,[],1,1,1,2,2,16773,coarse_spatial_context_only,not_captured_by_repository_sources,1048
400,eff8d9ab-3902-4633-b493-e72d7da886ee,Tynderö 27,Sweden,62.4459722219,17.648183333,https://browser.sead.se/site/400,bibliography_ready,False,0,0,0,[],1,1,1,1,1,3577,coarse_spatial_context_only,not_captured_by_repository_sources,1049
386,d6de6ea2-b1b0-46b6-9f19-85a270b9289c,Tåme,Sweden,64.9952583,21.3126556,https://browser.sead.se/site/386,bibliography_ready,False,0,0,0,[],1,1,1,1,1,1413,coarse_spatial_context_only,not_captured_by_repository_sources,1050
161,1bc321fa-7a79-4bfa-a77f-946a6c701dee,Tölö Raä 173,Sweden,57.5002777778,12.0644444444,https://browser.sead.se/site/161,bibliography_ready,False,0,0,0,[],1,1,1,45,45,8569,coarse_spatial_context_only,not_captured_by_repository_sources,1051
192,4850df47-9d04-40e5-b643-1d8bc59c5147,Umeå socken Raä 318,Sweden,63.8461999997,20.1519388889,https://browser.sead.se/site/192,bibliography_ready,False,0,0,0,[],1,1,1,1,1,663,coarse_spatial_context_only,not_captured_by_repository_sources,1052
